!
43243
dfdsf
fdsfdsfffffffffffffffffffffffffffffffffffffffffffffffddsfdsfdsdsfsdfdsfdssdfsdfsfd
fdsf
sfddsf
!

ind	x       y        z
7129 313.4546 -15.3990 -0.0000
7130 289.9442 -120.0988 -0.0000
7131 308.7261 -127.8785 -0.0000
7132 327.5080 -135.6582 -0.0000
7133 346.2899 -143.4380 0.0000
7134 358.6804 -108.8045 0.0000
7135 339.2264 -102.9032 0.0000
7136 319.7726 -97.0019 0.0000
7137 300.3186 -91.1007 0.0000
7138 321.4943 -192.6964 0.0000
7139 304.0573 -182.2450 0.0000
7140 286.6203 -171.7937 0.0000
7141 269.1832 -161.3423 0.0000
7142 363.5877 -91.0739 0.0000
7143 343.8676 -86.1343 0.0000
7144 324.1476 -81.1947 -0.0000
7145 304.4275 -76.2551 -0.0000
7146 260.9429 -174.3565 -0.0000
7147 277.8462 -185.6508 -0.0000
7148 294.7494 -196.9452 -0.0000
7149 311.6526 -208.2396 0.0000
7150 330.5617 -176.6889 0.0000
7151 312.6329 -167.1057 0.0000
7152 294.7041 -157.5226 0.0000
7153 276.7752 -147.9394 0.0000
7154 277.7237 -251.7142 0.0000
7155 262.6607 -238.0619 0.0000
7156 247.5977 -224.4095 0.0000
7157 232.5347 -210.7572 0.0000
7158 338.8339 -160.2564 0.0000
7159 320.4564 -151.5645 0.0000
7160 302.0789 -142.8726 -0.0000
7161 283.7014 -134.1807 -0.0000
7162 221.9137 -221.9137 -0.0000
7163 236.2887 -236.2887 -0.0000
7164 250.6638 -250.6638 -0.0000
7165 265.0388 -265.0388 0.0000
7166 289.7398 -237.7832 0.0000
7167 274.0250 -224.8865 0.0000
7168 258.3103 -211.9897 0.0000
7169 242.5955 -199.0930 0.0000
7170 223.2803 -301.0588 0.0000
7171 211.1701 -284.7301 0.0000
7172 199.0600 -268.4015 0.0000
7173 186.9498 -252.0728 0.0000
7174 301.0588 -223.2803 0.0000
7175 284.7301 -211.1701 0.0000
7176 268.4015 -199.0600 -0.0000
7177 252.0728 -186.9498 -0.0000
7178 174.3565 -260.9429 -0.0000
7179 185.6508 -277.8462 -0.0000
7180 196.9452 -294.7494 -0.0000
7181 208.2396 -311.6526 0.0000
7182 237.7833 -289.7398 0.0000
7183 224.8865 -274.0250 0.0000
7184 211.9897 -258.3103 0.0000
7185 199.0930 -242.5955 0.0000
7186 160.2564 -338.8339 0.0000
7187 151.5645 -320.4564 0.0000
7188 142.8726 -302.0789 0.0000
7189 134.1807 -283.7014 0.0000
7190 251.7142 -277.7237 0.0000
7191 238.0619 -262.6607 0.0000
7192 224.4095 -247.5977 -0.0000
7193 210.7572 -232.5347 -0.0000
7194 120.0988 -289.9442 -0.0000
7195 127.8785 -308.7261 -0.0000
7196 135.6582 -327.5080 -0.0000
7197 143.4380 -346.2899 0.0000
7198 176.6889 -330.5617 0.0000
7199 167.1058 -312.6329 0.0000
7200 157.5226 -294.7041 0.0000
7201 147.9394 -276.7752 0.0000
7202 91.0739 -363.5877 0.0000
7203 86.1343 -343.8676 0.0000
7204 81.1947 -324.1476 0.0000
7205 76.2551 -304.4275 0.0000
7206 192.6964 -321.4943 0.0000
7207 182.2450 -304.0573 0.0000
7208 171.7937 -286.6203 -0.0000
7209 161.3423 -269.1832 -0.0000
7210 61.2258 -307.8032 -0.0000
7211 65.1919 -327.7419 -0.0000
7212 69.1580 -347.6806 -0.0000
7213 73.1240 -367.6193 0.0000
7214 108.8045 -358.6804 0.0000
7215 102.9032 -339.2264 0.0000
7216 97.0020 -319.7726 0.0000
7217 91.1007 -300.3186 0.0000
7218 18.3915 -374.3691 0.0000
7219 17.3940 -354.0643 0.0000
7220 16.3965 -333.7595 0.0000
7221 15.3989 -313.4547 0.0000
7222 126.2734 -352.9101 0.0000
7223 119.4246 -333.7692 0.0000
7224 112.5759 -314.6282 -0.0000
7225 105.7271 -295.4873 -0.0000
7226 -0.0000 -313.8333 -0.0000
7227 -0.0000 -334.1627 -0.0000
7228 -0.0000 -354.4921 -0.0000
7229 -0.0000 -374.8214 0.0000
7230 36.7388 -373.0151 0.0000
7231 34.7461 -352.7838 0.0000
7232 32.7535 -332.5523 0.0000
7233 30.7609 -312.3210 0.0000
7234 -54.9977 -370.7638 0.0000
7235 -52.0147 -350.6545 0.0000
7236 -49.0318 -330.5452 0.0000
7237 -46.0489 -310.4359 0.0000
7238 54.9977 -370.7638 0.0000
7239 52.0147 -350.6545 0.0000
7240 49.0318 -330.5452 -0.0000
7241 46.0489 -310.4359 -0.0000
7242 -61.2258 -307.8031 -0.0000
7243 -65.1919 -327.7419 -0.0000
7244 -69.1580 -347.6806 -0.0000
7245 -73.1240 -367.6193 0.0000
7246 -36.7388 -373.0151 0.0000
7247 -34.7462 -352.7838 0.0000
7248 -32.7535 -332.5523 0.0000
7249 -30.7609 -312.3210 0.0000
7250 -126.2733 -352.9101 0.0000
7251 -119.4246 -333.7692 0.0000
7252 -112.5758 -314.6282 0.0000
7253 -105.7271 -295.4873 0.0000
7254 -18.3915 -374.3691 0.0000
7255 -17.3940 -354.0643 0.0000
7256 -16.3965 -333.7595 -0.0000
7257 -15.3990 -313.4547 -0.0000
7258 -120.0988 -289.9442 -0.0000
7259 -127.8785 -308.7261 -0.0000
7260 -135.6582 -327.5080 -0.0000
7261 -143.4380 -346.2899 0.0000
7262 -108.8045 -358.6804 0.0000
7263 -102.9032 -339.2264 0.0000
7264 -97.0019 -319.7726 0.0000
7265 -91.1006 -300.3187 0.0000
7266 -192.6964 -321.4943 0.0000
7267 -182.2450 -304.0573 0.0000
7268 -171.7937 -286.6202 0.0000
7269 -161.3423 -269.1832 0.0000
7270 -91.0739 -363.5877 0.0000
7271 -86.1342 -343.8676 0.0000
7272 -81.1946 -324.1476 -0.0000
7273 -76.2550 -304.4276 -0.0000
7274 -174.3565 -260.9429 -0.0000
7275 -185.6509 -277.8461 -0.0000
7276 -196.9453 -294.7494 -0.0000
7277 -208.2396 -311.6526 0.0000
7278 -176.6889 -330.5617 0.0000
7279 -167.1058 -312.6329 0.0000
7280 -157.5226 -294.7040 0.0000
7281 -147.9394 -276.7752 0.0000
7282 -251.7142 -277.7237 0.0000
7283 -238.0619 -262.6607 0.0000
7284 -224.4095 -247.5977 0.0000
7285 -210.7572 -232.5347 0.0000
7286 -160.2564 -338.8339 0.0000
7287 -151.5645 -320.4564 0.0000
7288 -142.8726 -302.0789 -0.0000
7289 -134.1807 -283.7014 -0.0000
7290 -221.9137 -221.9137 -0.0000
7291 -236.2887 -236.2887 -0.0000
7292 -250.6637 -250.6638 -0.0000
7293 -265.0387 -265.0388 0.0000
7294 -237.7833 -289.7397 0.0000
7295 -224.8865 -274.0250 0.0000
7296 -211.9898 -258.3103 0.0000
7297 -199.0930 -242.5955 0.0000
7298 -301.0587 -223.2803 0.0000
7299 -284.7301 -211.1702 0.0000
7300 -268.4015 -199.0600 0.0000
7301 -252.0728 -186.9499 0.0000
7302 -223.2803 -301.0588 0.0000
7303 -211.1702 -284.7301 0.0000
7304 -199.0600 -268.4015 -0.0000
7305 -186.9498 -252.0728 -0.0000
7306 -260.9429 -174.3565 -0.0000
7307 -277.8462 -185.6509 -0.0000
7308 -294.7494 -196.9453 -0.0000
7309 -311.6526 -208.2397 0.0000
7310 -289.7397 -237.7833 0.0000
7311 -274.0250 -224.8865 0.0000
7312 -258.3102 -211.9898 0.0000
7313 -242.5955 -199.0930 0.0000
7314 -338.8339 -160.2564 0.0000
7315 -320.4564 -151.5645 0.0000
7316 -302.0789 -142.8727 0.0000
7317 -283.7014 -134.1808 0.0000
7318 -277.7237 -251.7142 0.0000
7319 -262.6606 -238.0619 0.0000
7320 -247.5976 -224.4095 -0.0000
7321 -232.5346 -210.7572 -0.0000
7322 -289.9442 -120.0989 -0.0000
7323 -308.7261 -127.8786 -0.0000
7324 -327.5080 -135.6583 -0.0000
7325 -346.2899 -143.4380 0.0000
7326 -330.5617 -176.6890 0.0000
7327 -312.6329 -167.1058 0.0000
7328 -294.7040 -157.5227 0.0000
7329 -276.7752 -147.9395 0.0000
7330 -363.5877 -91.0739 0.0000
7331 -343.8676 -86.1343 0.0000
7332 -324.1476 -81.1947 0.0000
7333 -304.4275 -76.2551 0.0000
7334 -321.4943 -192.6965 0.0000
7335 -304.0573 -182.2451 0.0000
7336 -286.6203 -171.7937 -0.0000
7337 -269.1832 -161.3423 -0.0000
7338 -307.8032 -61.2259 -0.0000
7339 -327.7419 -65.1919 -0.0000
7340 -347.6806 -69.1580 -0.0000
7341 -367.6193 -73.1241 0.0000
7342 -358.6803 -108.8045 0.0000
7343 -339.2264 -102.9033 0.0000
7344 -319.7725 -97.0020 0.0000
7345 -300.3186 -91.1007 0.0000
7346 -374.3691 -18.3915 0.0000
7347 -354.0643 -17.3940 0.0000
7348 -333.7595 -16.3965 0.0000
7349 -313.4546 -15.3990 0.0000
7350 -352.9101 -126.2734 0.0000
7351 -333.7691 -119.4247 0.0000
7352 -314.6282 -112.5759 -0.0000
7353 -295.4872 -105.7272 -0.0000
7354 -313.8333 0.0000 -0.0000
7355 -334.1627 0.0000 -0.0000
7356 -354.4921 0.0000 -0.0000
7357 -374.8214 0.0000 0.0000
7358 -373.0151 -36.7388 0.0000
7359 -352.7837 -34.7462 0.0000
7360 -332.5523 -32.7536 0.0000
7361 -312.3210 -30.7609 0.0000
7362 -370.7637 54.9977 0.0000
7363 -350.6544 52.0148 0.0000
7364 -330.5452 49.0318 0.0000
7365 -310.4359 46.0489 0.0000
7366 -370.7637 -54.9977 0.0000
7367 -350.6544 -52.0148 0.0000
7368 -330.5452 -49.0318 -0.0000
7369 -310.4359 -46.0489 -0.0000
7370 -307.8031 61.2259 -0.0000
7371 -327.7419 65.1919 -0.0000
7372 -347.6806 69.1580 -0.0000
7373 -367.6193 73.1241 0.0000
7374 -373.0151 36.7388 0.0000
7375 -352.7837 34.7462 0.0000
7376 -332.5523 32.7536 0.0000
7377 -312.3210 30.7609 0.0000
7378 -352.9101 126.2734 0.0000
7379 -333.7691 119.4247 0.0000
7380 -314.6282 112.5759 0.0000
7381 -295.4872 105.7272 0.0000
7382 -374.3691 18.3915 0.0000
7383 -354.0643 17.3940 0.0000
7384 -333.7595 16.3965 -0.0000
7385 -313.4546 15.3990 -0.0000
7386 -289.9442 120.0989 -0.0000
7387 -308.7260 127.8786 -0.0000
7388 -327.5079 135.6583 -0.0000
7389 -346.2898 143.4380 0.0000
7390 -358.6803 108.8045 0.0000
7391 -339.2264 102.9033 0.0000
7392 -319.7725 97.0020 0.0000
7393 -300.3186 91.1007 0.0000
7394 -321.4943 192.6964 0.0000
7395 -304.0573 182.2450 0.0000
7396 -286.6202 171.7937 0.0000
7397 -269.1832 161.3423 0.0000
7398 -363.5877 91.0739 0.0000
7399 -343.8676 86.1343 0.0000
7400 -324.1476 81.1947 -0.0000
7401 -304.4275 76.2551 -0.0000
7402 -260.9429 174.3565 -0.0000
7403 -277.8462 185.6508 -0.0000
7404 -294.7494 196.9452 -0.0000
7405 -311.6526 208.2396 0.0000
7406 -330.5617 176.6889 0.0000
7407 -312.6329 167.1058 0.0000
7408 -294.7040 157.5226 0.0000
7409 -276.7752 147.9395 0.0000
7410 -277.7237 251.7142 0.0000
7411 -262.6607 238.0619 0.0000
7412 -247.5977 224.4095 0.0000
7413 -232.5347 210.7572 0.0000
7414 -338.8339 160.2564 0.0000
7415 -320.4564 151.5645 0.0000
7416 -302.0789 142.8726 -0.0000
7417 -283.7014 134.1807 -0.0000
7418 -221.9137 221.9137 -0.0000
7419 -236.2888 236.2887 -0.0000
7420 -250.6638 250.6638 -0.0000
7421 -265.0388 265.0388 0.0000
7422 -289.7398 237.7832 0.0000
7423 -274.0251 224.8865 0.0000
7424 -258.3103 211.9898 0.0000
7425 -242.5956 199.0930 0.0000
7426 -223.2803 301.0588 0.0000
7427 -211.1702 284.7301 0.0000
7428 -199.0600 268.4015 0.0000
7429 -186.9499 252.0728 0.0000
7430 -301.0589 223.2803 0.0000
7431 -284.7302 211.1701 0.0000
7432 -268.4015 199.0600 -0.0000
7433 -252.0729 186.9498 -0.0000
7434 -174.3565 260.9429 -0.0000
7435 -185.6509 277.8462 -0.0000
7436 -196.9453 294.7494 -0.0000
7437 -208.2396 311.6526 0.0000
7438 -237.7833 289.7397 0.0000
7439 -224.8865 274.0250 0.0000
7440 -211.9898 258.3103 0.0000
7441 -199.0930 242.5955 0.0000
7442 -160.2564 338.8339 0.0000
7443 -151.5645 320.4564 0.0000
7444 -142.8726 302.0789 0.0000
7445 -134.1807 283.7014 0.0000
7446 -251.7143 277.7237 0.0000
7447 -238.0619 262.6607 0.0000
7448 -224.4096 247.5977 -0.0000
7449 -210.7572 232.5346 -0.0000
7450 -120.0988 289.9442 -0.0000
7451 -127.8785 308.7261 -0.0000
7452 -135.6582 327.5080 -0.0000
7453 -143.4380 346.2899 0.0000
7454 -176.6889 330.5617 0.0000
7455 -167.1058 312.6329 0.0000
7456 -157.5226 294.7041 0.0000
7457 -147.9395 276.7752 0.0000
7458 -91.0739 363.5877 0.0000
7459 -86.1343 343.8676 0.0000
7460 -81.1946 324.1476 0.0000
7461 -76.2550 304.4275 0.0000
7462 -192.6964 321.4943 0.0000
7463 -182.2450 304.0573 0.0000
7464 -171.7937 286.6203 -0.0000
7465 -161.3423 269.1832 -0.0000
7466 -61.2258 307.8032 -0.0000
7467 -65.1919 327.7419 -0.0000
7468 -69.1580 347.6806 -0.0000
7469 -73.1240 367.6193 0.0000
7470 -108.8045 358.6804 0.0000
7471 -102.9032 339.2264 0.0000
7472 -97.0019 319.7726 0.0000
7473 -91.1007 300.3186 0.0000
7474 -18.3915 374.3691 0.0000
7475 -17.3940 354.0643 0.0000
7476 -16.3965 333.7595 0.0000
7477 -15.3990 313.4546 0.0000
7478 -126.2733 352.9101 0.0000
7479 -119.4246 333.7692 0.0000
7480 -112.5759 314.6282 -0.0000
7481 -105.7271 295.4873 -0.0000
7482 -36.7388 373.0151 0.0000
7483 -34.7462 352.7838 0.0000
7484 -32.7535 332.5523 0.0000
7485 -30.7609 312.3210 0.0000
7486 -54.9977 370.7637 0.0000
7487 -52.0148 350.6544 0.0000
7488 -49.0318 330.5452 -0.0000
7489 -46.0489 310.4359 -0.0000
7490 92.0296 257.2054 -0.0000
7491 85.1809 238.0645 -0.0000
7492 140.4396 234.3091 -0.0000
7493 129.9882 216.8721 -0.0000
7494 183.4525 202.4086 -0.0000
7495 169.8002 187.3455 -0.0000
7496 219.4155 162.7295 -0.0000
7497 203.0868 150.6194 -0.0000
7498 246.9465 116.7969 -0.0000
7499 228.5690 108.1050 -0.0000
7500 264.9873 66.3758 -0.0000
7501 245.2673 61.4362 -0.0000
7502 272.8450 13.4039 -0.0000
7503 252.5402 12.4064 -0.0000
7504 270.2173 -40.0830 -0.0000
7505 250.1081 -37.1001 -0.0000
7506 257.2054 -92.0296 -0.0000
7507 238.0645 -85.1809 -0.0000
7508 234.3092 -140.4396 -0.0000
7509 216.8722 -129.9882 -0.0000
7510 202.4086 -183.4525 -0.0000
7511 187.3456 -169.8002 -0.0000
7512 162.7295 -219.4155 -0.0000
7513 150.6194 -203.0868 -0.0000
7514 116.7969 -246.9465 -0.0000
7515 108.1050 -228.5690 -0.0000
7516 66.3758 -264.9874 -0.0000
7517 61.4362 -245.2673 -0.0000
7518 13.4039 -272.8450 -0.0000
7519 12.4064 -252.5402 -0.0000
7520 -40.0830 -270.2173 -0.0000
7521 -37.1001 -250.1081 -0.0000
7522 -92.0296 -257.2054 -0.0000
7523 -85.1808 -238.0645 -0.0000
7524 -140.4396 -234.3091 -0.0000
7525 -129.9882 -216.8721 -0.0000
7526 -183.4525 -202.4086 -0.0000
7527 -169.8002 -187.3456 -0.0000
7528 -219.4155 -162.7296 -0.0000
7529 -203.0868 -150.6194 -0.0000
7530 -246.9465 -116.7970 -0.0000
7531 -228.5690 -108.1050 -0.0000
7532 -264.9873 -66.3759 -0.0000
7533 -245.2673 -61.4362 -0.0000
7534 -272.8450 -13.4040 -0.0000
7535 -252.5402 -12.4064 -0.0000
7536 -270.2173 40.0830 -0.0000
7537 -250.1081 37.1001 -0.0000
7538 -257.2054 92.0297 -0.0000
7539 -238.0644 85.1809 -0.0000
7540 -234.3092 140.4396 -0.0000
7541 -216.8721 129.9882 -0.0000
7542 -202.4086 183.4525 -0.0000
7543 -187.3456 169.8002 -0.0000
7544 -162.7296 219.4155 -0.0000
7545 -150.6194 203.0868 -0.0000
7546 -116.7969 246.9465 -0.0000
7547 -108.1050 228.5690 -0.0000
7548 -66.3758 264.9874 -0.0000
7549 -61.4362 245.2673 -0.0000
7550 -13.4040 272.8450 -0.0000
7551 -12.4065 252.5402 -0.0000
7552 40.0830 270.2173 -0.0000
7553 37.1001 250.1081 -0.0000
7554 49.3277 247.9869 -0.0000
7555 53.2937 267.9257 -0.0000
7556 26.7757 271.8582 0.0000
7557 24.7831 251.6268 0.0000
7558 -0.0000 273.1747 -0.0000
7559 -0.0000 252.8453 -0.0000
7560 13.4039 272.8450 -0.0000
7561 12.4064 252.5402 -0.0000
7562 96.7597 233.5986 -0.0000
7563 104.5394 252.3805 -0.0000
7564 79.2981 261.4108 0.0000
7565 73.3968 241.9569 0.0000
7566 66.3758 264.9873 -0.0000
7567 61.4362 245.2673 -0.0000
7568 140.4733 210.2332 -0.0000
7569 151.7677 227.1364 -0.0000
7570 128.7731 240.9176 0.0000
7571 119.1900 222.9888 0.0000
7572 116.7969 246.9465 -0.0000
7573 108.1050 228.5690 -0.0000
7574 178.7886 178.7886 -0.0000
7575 193.1637 193.1637 -0.0000
7576 173.2995 211.1660 0.0000
7577 160.4027 195.4513 0.0000
7578 162.7295 219.4155 -0.0000
7579 150.6194 203.0868 -0.0000
7580 210.2332 140.4733 -0.0000
7581 227.1364 151.7677 -0.0000
7582 211.1660 173.2995 0.0000
7583 195.4513 160.4027 0.0000
7584 202.4086 183.4525 -0.0000
7585 187.3455 169.8002 -0.0000
7586 233.5986 96.7597 -0.0000
7587 252.3805 104.5394 -0.0000
7588 240.9176 128.7731 0.0000
7589 222.9888 119.1900 0.0000
7590 234.3092 140.4396 -0.0000
7591 216.8721 129.9882 -0.0000
7592 247.9869 49.3277 -0.0000
7593 267.9257 53.2937 -0.0000
7594 261.4108 79.2981 0.0000
7595 241.9569 73.3968 0.0000
7596 257.2054 92.0296 -0.0000
7597 238.0645 85.1809 -0.0000
7598 252.8453 -0.0000 -0.0000
7599 273.1747 -0.0000 -0.0000
7600 271.8582 26.7757 0.0000
7601 251.6268 24.7831 0.0000
7602 270.2173 40.0830 -0.0000
7603 250.1081 37.1001 -0.0000
7604 247.9869 -49.3277 -0.0000
7605 267.9257 -53.2937 -0.0000
7606 271.8582 -26.7757 0.0000
7607 251.6268 -24.7831 0.0000
7608 272.8450 -13.4040 -0.0000
7609 252.5402 -12.4065 -0.0000
7610 233.5986 -96.7597 -0.0000
7611 252.3805 -104.5394 -0.0000
7612 261.4108 -79.2981 0.0000
7613 241.9569 -73.3968 0.0000
7614 264.9873 -66.3758 -0.0000
7615 245.2673 -61.4362 -0.0000
7616 210.2332 -140.4733 -0.0000
7617 227.1364 -151.7677 -0.0000
7618 240.9176 -128.7731 0.0000
7619 222.9888 -119.1900 0.0000
7620 246.9465 -116.7969 -0.0000
7621 228.5690 -108.1050 -0.0000
7622 178.7886 -178.7886 -0.0000
7623 193.1636 -193.1636 -0.0000
7624 211.1660 -173.2995 0.0000
7625 195.4513 -160.4027 0.0000
7626 219.4155 -162.7295 -0.0000
7627 203.0868 -150.6194 -0.0000
7628 140.4733 -210.2332 -0.0000
7629 151.7677 -227.1364 -0.0000
7630 173.2995 -211.1660 0.0000
7631 160.4027 -195.4513 0.0000
7632 183.4525 -202.4086 -0.0000
7633 169.8002 -187.3456 -0.0000
7634 96.7597 -233.5986 -0.0000
7635 104.5394 -252.3805 -0.0000
7636 128.7731 -240.9176 0.0000
7637 119.1900 -222.9888 0.0000
7638 140.4396 -234.3092 -0.0000
7639 129.9882 -216.8722 -0.0000
7640 49.3277 -247.9870 -0.0000
7641 53.2937 -267.9257 -0.0000
7642 79.2981 -261.4108 0.0000
7643 73.3968 -241.9569 0.0000
7644 92.0296 -257.2054 -0.0000
7645 85.1809 -238.0645 -0.0000
7646 -0.0000 -252.8453 -0.0000
7647 -0.0000 -273.1747 -0.0000
7648 26.7757 -271.8582 0.0000
7649 24.7831 -251.6268 0.0000
7650 40.0830 -270.2173 -0.0000
7651 37.1001 -250.1081 -0.0000
7652 -49.3276 -247.9869 -0.0000
7653 -53.2937 -267.9257 -0.0000
7654 -26.7757 -271.8582 0.0000
7655 -24.7831 -251.6268 0.0000
7656 -13.4040 -272.8450 -0.0000
7657 -12.4064 -252.5402 -0.0000
7658 -96.7597 -233.5986 -0.0000
7659 -104.5394 -252.3805 -0.0000
7660 -79.2981 -261.4108 0.0000
7661 -73.3968 -241.9569 0.0000
7662 -66.3758 -264.9874 -0.0000
7663 -61.4362 -245.2673 -0.0000
7664 -140.4733 -210.2332 -0.0000
7665 -151.7677 -227.1364 -0.0000
7666 -128.7731 -240.9176 0.0000
7667 -119.1900 -222.9888 0.0000
7668 -116.7969 -246.9465 -0.0000
7669 -108.1050 -228.5690 -0.0000
7670 -178.7886 -178.7886 -0.0000
7671 -193.1636 -193.1637 -0.0000
7672 -173.2995 -211.1660 0.0000
7673 -160.4027 -195.4513 0.0000
7674 -162.7296 -219.4155 -0.0000
7675 -150.6194 -203.0868 -0.0000
7676 -210.2332 -140.4734 -0.0000
7677 -227.1364 -151.7677 -0.0000
7678 -211.1660 -173.2995 0.0000
7679 -195.4513 -160.4027 0.0000
7680 -202.4086 -183.4525 -0.0000
7681 -187.3456 -169.8002 -0.0000
7682 -233.5986 -96.7597 -0.0000
7683 -252.3805 -104.5395 -0.0000
7684 -240.9176 -128.7732 0.0000
7685 -222.9888 -119.1900 0.0000
7686 -234.3092 -140.4396 -0.0000
7687 -216.8722 -129.9883 -0.0000
7688 -247.9869 -49.3277 -0.0000
7689 -267.9257 -53.2938 -0.0000
7690 -261.4108 -79.2981 0.0000
7691 -241.9569 -73.3969 0.0000
7692 -257.2054 -92.0297 -0.0000
7693 -238.0644 -85.1809 -0.0000
7694 -252.8453 0.0000 -0.0000
7695 -273.1747 0.0000 -0.0000
7696 -271.8582 -26.7757 0.0000
7697 -251.6268 -24.7831 0.0000
7698 -270.2173 -40.0830 -0.0000
7699 -250.1081 -37.1001 -0.0000
7700 -247.9869 49.3277 -0.0000
7701 -267.9257 53.2938 -0.0000
7702 -271.8582 26.7757 0.0000
7703 -251.6268 24.7831 0.0000
7704 -272.8450 13.4040 -0.0000
7705 -252.5402 12.4064 -0.0000
7706 -233.5985 96.7598 -0.0000
7707 -252.3804 104.5395 -0.0000
7708 -261.4108 79.2982 0.0000
7709 -241.9569 73.3969 0.0000
7710 -264.9873 66.3759 -0.0000
7711 -245.2673 61.4362 -0.0000
7712 -210.2332 140.4733 -0.0000
7713 -227.1365 151.7677 -0.0000
7714 -240.9176 128.7731 0.0000
7715 -222.9888 119.1900 0.0000
7716 -246.9464 116.7969 -0.0000
7717 -228.5689 108.1050 -0.0000
7718 -178.7887 178.7886 -0.0000
7719 -193.1637 193.1637 -0.0000
7720 -211.1661 173.2995 0.0000
7721 -195.4513 160.4027 0.0000
7722 -219.4155 162.7295 -0.0000
7723 -203.0869 150.6194 -0.0000
7724 -140.4733 210.2332 -0.0000
7725 -151.7677 227.1364 -0.0000
7726 -173.2995 211.1660 0.0000
7727 -160.4027 195.4513 0.0000
7728 -183.4525 202.4086 -0.0000
7729 -169.8002 187.3456 -0.0000
7730 -96.7597 233.5986 -0.0000
7731 -104.5394 252.3805 -0.0000
7732 -128.7731 240.9176 0.0000
7733 -119.1900 222.9888 0.0000
7734 -140.4396 234.3092 -0.0000
7735 -129.9882 216.8722 -0.0000
7736 -49.3277 247.9869 -0.0000
7737 -53.2937 267.9257 -0.0000
7738 -79.2981 261.4108 0.0000
7739 -73.3968 241.9569 0.0000
7740 -92.0296 257.2054 -0.0000
7741 -85.1809 238.0645 -0.0000
7742 -26.7757 271.8582 0.0000
7743 -24.7831 251.6268 0.0000
7744 -40.0830 270.2173 -0.0000
7745 -37.1001 250.1081 -0.0000
7746 24.5955 68.7396 -0.0000
7747 37.5333 62.6205 -0.0000
7748 49.0288 54.0949 -0.0000
7749 58.6401 43.4904 -0.0000
7750 65.9979 31.2147 -0.0000
7751 70.8194 17.7393 -0.0000
7752 72.9194 3.5823 -0.0000
7753 72.2172 -10.7124 -0.0000
7754 68.7396 -24.5955 -0.0000
7755 62.6205 -37.5333 -0.0000
7756 54.0949 -49.0288 -0.0000
7757 43.4904 -58.6401 -0.0000
7758 31.2147 -65.9979 -0.0000
7759 17.7393 -70.8194 -0.0000
7760 3.5823 -72.9194 -0.0000
7761 -10.7124 -72.2172 -0.0000
7762 -24.5954 -68.7397 -0.0000
7763 -37.5333 -62.6205 -0.0000
7764 -49.0288 -54.0949 -0.0000
7765 -58.6401 -43.4904 -0.0000
7766 -65.9979 -31.2147 -0.0000
7767 -70.8194 -17.7393 -0.0000
7768 -72.9194 -3.5823 -0.0000
7769 -72.2172 10.7124 -0.0000
7770 -68.7396 24.5955 -0.0000
7771 -62.6205 37.5333 -0.0000
7772 -54.0949 49.0288 -0.0000
7773 -43.4904 58.6401 -0.0000
7774 -31.2147 65.9979 -0.0000
7775 -17.7393 70.8194 -0.0000
7776 -3.5823 72.9194 -0.0000
7777 10.7124 72.2172 -0.0000
7778 14.2431 71.6047 -0.0000
7779 7.1560 72.6557 -0.0000
7780 -0.0000 73.0075 -0.0000
7781 3.5823 72.9194 -0.0000
7782 27.9388 67.4501 -0.0000
7783 21.1929 69.8636 -0.0000
7784 17.7393 70.8194 -0.0000
7785 40.5608 60.7035 -0.0000
7786 34.4154 64.3866 -0.0000
7787 31.2147 65.9979 -0.0000
7788 51.6241 51.6241 -0.0000
7789 46.3153 56.4353 -0.0000
7790 43.4904 58.6401 -0.0000
7791 60.7035 40.5608 -0.0000
7792 56.4353 46.3153 -0.0000
7793 54.0949 49.0288 -0.0000
7794 67.4501 27.9388 -0.0000
7795 64.3866 34.4154 -0.0000
7796 62.6205 37.5333 -0.0000
7797 71.6047 14.2431 -0.0000
7798 69.8636 21.1929 -0.0000
7799 68.7396 24.5955 -0.0000
7800 73.0075 -0.0000 -0.0000
7801 72.6557 7.1560 -0.0000
7802 72.2172 10.7124 -0.0000
7803 71.6047 -14.2431 -0.0000
7804 72.6557 -7.1560 -0.0000
7805 72.9194 -3.5823 -0.0000
7806 67.4501 -27.9388 -0.0000
7807 69.8636 -21.1929 -0.0000
7808 70.8194 -17.7393 -0.0000
7809 60.7035 -40.5608 -0.0000
7810 64.3866 -34.4154 -0.0000
7811 65.9979 -31.2147 -0.0000
7812 51.6241 -51.6241 -0.0000
7813 56.4354 -46.3153 -0.0000
7814 58.6401 -43.4904 -0.0000
7815 40.5608 -60.7035 -0.0000
7816 46.3153 -56.4354 -0.0000
7817 49.0288 -54.0949 -0.0000
7818 27.9388 -67.4501 -0.0000
7819 34.4154 -64.3866 -0.0000
7820 37.5333 -62.6205 -0.0000
7821 14.2431 -71.6047 -0.0000
7822 21.1929 -69.8636 -0.0000
7823 24.5955 -68.7397 -0.0000
7824 -0.0000 -73.0075 -0.0000
7825 7.1560 -72.6557 -0.0000
7826 10.7124 -72.2172 -0.0000
7827 -14.2431 -71.6047 -0.0000
7828 -7.1560 -72.6557 -0.0000
7829 -3.5823 -72.9194 -0.0000
7830 -27.9388 -67.4501 -0.0000
7831 -21.1929 -69.8636 -0.0000
7832 -17.7393 -70.8194 -0.0000
7833 -40.5608 -60.7035 -0.0000
